From,To,Airline,Departure Delay,Arrival Delay,Distance,Airline Rating,Airport Rating,weather__hourly__weatherDesc__value
BLR,DEL,Vistara,-5,11,1736,0.8,0.9,Partly cloudy
BLR,BOM,Vistara,-3,2,848,0.8,0.9,Partly cloudy
CCU,DEL,Vistara,19,25,1312,0.8,0.86,Clear
DEL,HYD,Vistara,9,9,1244,0.8,0.88,Cloudy
BLR,DEL,Vistara,0,19,1736,0.8,0.9,Cloudy
BLR,BOM,Vistara,0,-30,848,0.8,0.9,Cloudy
BLR,BOM,Air Asia,7,11,848,0.5,0.9,Partly cloudy
BLR,DEL,Air Asia,-1,54,1736,0.5,0.9,Partly cloudy
DEL,HYD,Air Asia,261,262,1244,0.5,0.88,Overcast
BLR,DEL,Air Asia,285,297,1736,0.5,0.9,Partly cloudy
CCU,DEL,Air Asia,54,61,1312,0.5,0.86,Partly cloudy
BLR,BOM,Air Asia,-1,4,848,0.5,0.9,Partly cloudy
BLR,DEL,Air Asia,170,195,1736,0.5,0.9,Partly cloudy
CCU,DEL,Air Asia,110,155,1312,0.5,0.86,Sunny
DEL,HYD,Air Asia,116,159,1244,0.5,0.88,Clear
DEL,HYD,Air Asia,85,81,1244,0.5,0.88,Clear
BLR,BOM,Air Asia,0,-15,848,0.5,0.9,Patchy rain possible
CCU,DEL,Air Asia,137,132,1312,0.5,0.86,Clear
BLR,BOM,Air Asia,-3,-13,848,0.5,0.9,Patchy rain possible
BLR,DEL,Air Asia,67,75,1736,0.5,0.9,Cloudy
CCU,DEL,Air India,-8,22,1312,0.5,0.86,Partly cloudy
BLR,DEL,Air India,-5,37,1736,0.5,0.9,Partly cloudy
BLR,BOM,Air India,-7,-5,848,0.5,0.9,Partly cloudy
CCU,DEL,Air India,-5,60,1312,0.5,0.86,Cloudy
DEL,HYD,Air India,345,323,1244,0.5,0.88,Partly cloudy
BLR,BOM,Air India,14,12,848,0.5,0.9,Partly cloudy
DEL,HYD,Air India,176,185,1244,0.5,0.88,Partly cloudy
BLR,DEL,Air India,134,145,1736,0.5,0.9,Partly cloudy
CCU,DEL,Air India,150,150,1312,0.5,0.86,Partly cloudy
DEL,HYD,Air India,800,800,1244,0.5,0.88,Clear
DEL,HYD,Air India,75,65,1244,0.5,0.88,Partly cloudy
BLR,DEL,Air India,80,90,1736,0.5,0.9,Partly cloudy
BLR,DEL,Air India,148,185,1736,0.5,0.9,Partly cloudy
CCU,DEL,Air India,36,65,1312,0.5,0.86,Clear
BLR,BOM,Air India,-10,-20,848,0.5,0.9,Partly cloudy
BLR,BOM,Air India,13,-2,848,0.5,0.9,Partly cloudy
CCU,DEL,Air India,265,255,1312,0.5,0.86,Clear
DEL,HYD,Air India,164,160,1244,0.5,0.88,Partly cloudy
BLR,DEL,Air India,63,87,1736,0.5,0.9,Patchy rain possible
BLR,DEL,Air India,0,0,1736,0.5,0.9,Patchy rain possible
DEL,HYD,Go Air,3,17,1244,0.3,0.88,Clear
BLR,BOM,Go Air,72,91,848,0.3,0.9,Partly cloudy
DEL,HYD,Go Air,0,0,1244,0.3,0.88,Partly cloudy
BLR,DEL,Go Air,-3,52,1736,0.3,0.9,Partly cloudy
BLR,DEL,Go Air,0,0,1736,0.3,0.9,Partly cloudy
BLR,DEL,Go Air,66,67,1736,0.3,0.9,Partly cloudy
BLR,BOM,Go Air,45,45,848,0.3,0.9,Patchy rain possible
DEL,HYD,Go Air,76,73,1244,0.3,0.88,Partly cloudy
BLR,DEL,Go Air,6,27,1736,0.3,0.9,Patchy rain possible
BLR,BOM,Go Air,125,111,848,0.3,0.9,Cloudy
CCU,DEL,Go Air,0,0,1312,0.3,0.86,Clear
BLR,DEL,Indigo,0,-15,1736,0.7,0.9,Cloudy
CCU,DEL,Indigo,0,0,1312,0.7,0.86,Clear
BLR,DEL,Indigo,-4,28,1736,0.7,0.9,Cloudy
BLR,DEL,Indigo,-9,43,1736,0.7,0.9,Partly cloudy
CCU,DEL,Indigo,9,33,1312,0.7,0.86,Partly cloudy
DEL,HYD,Indigo,62,66,1244,0.7,0.88,Clear
BLR,BOM,Indigo,-10,-8,848,0.7,0.9,Partly cloudy
BLR,BOM,Indigo,-7,-24,848,0.7,0.9,Partly cloudy
CCU,DEL,Indigo,-4,-14,1312,0.7,0.86,Partly cloudy
BLR,BOM,Indigo,-2,-1,848,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,16,10,1244,0.7,0.88,Partly cloudy
CCU,DEL,Indigo,32,30,1312,0.7,0.86,Cloudy
BLR,BOM,Indigo,-10,-14,848,0.7,0.9,Partly cloudy
BLR,DEL,Indigo,27,200,1736,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,84,79,1244,0.7,0.88,Partly cloudy
BLR,DEL,Indigo,90,102,1736,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,105,92,1244,0.7,0.88,Overcast
CCU,DEL,Indigo,-3,-19,1312,0.7,0.86,Cloudy
DEL,HYD,Indigo,221,223,1244,0.7,0.88,Partly cloudy
BLR,DEL,Indigo,144,147,1736,0.7,0.9,Partly cloudy
CCU,DEL,Indigo,7,-3,1312,0.7,0.86,Partly cloudy
BLR,BOM,Indigo,4,3,848,0.7,0.9,Partly cloudy
BLR,DEL,Indigo,295,285,1736,0.7,0.9,Patchy rain possible
DEL,HYD,Indigo,0,0,1244,0.7,0.88,Overcast
BLR,BOM,Indigo,0,12,848,0.7,0.9,Partly cloudy
CCU,DEL,Indigo,145,129,1312,0.7,0.86,Sunny
CCU,DEL,Indigo,234,218,1312,0.7,0.86,Clear
CCU,DEL,Indigo,133,116,1312,0.7,0.86,Sunny
DEL,HYD,Indigo,1,-1,1244,0.7,0.88,Sunny
BLR,BOM,Indigo,0,-15,848,0.7,0.9,Patchy rain possible
BLR,DEL,Indigo,0,0,1736,0.7,0.9,Patchy rain possible
BLR,BOM,Indigo,0,0,848,0.7,0.9,Partly cloudy
BLR,DEL,Indigo,260,306,1736,0.7,0.9,Patchy rain possible
DEL,HYD,Indigo,25,8,1244,0.7,0.88,Clear
CCU,DEL,Indigo,-2,18,1312,0.7,0.86,Clear
BLR,DEL,Indigo,0,0,1736,0.7,0.9,Partly cloudy
BLR,BOM,Indigo,-4,0,848,0.7,0.9,Partly cloudy
BLR,DEL,Indigo,0,0,1736,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,62,66,1244,0.7,0.88,Partly cloudy
CCU,DEL,Indigo,156,155,1312,0.7,0.86,Clear
BLR,DEL,Indigo,35,33,1736,0.7,0.9,Patchy rain possible
DEL,HYD,Indigo,0,0,1244,0.7,0.88,Partly cloudy
CCU,DEL,Indigo,76,62,1312,0.7,0.86,Clear
BLR,BOM,Indigo,-2,-12,848,0.7,0.9,Patchy rain possible
BLR,DEL,Indigo,-4,11,1736,0.7,0.9,Patchy rain possible
DEL,HYD,Indigo,92,91,1244,0.7,0.88,Clear
BLR,BOM,Indigo,0,0,848,0.7,0.9,Patchy rain possible
BLR,DEL,Indigo,0,0,1736,0.7,0.9,Patchy rain possible
BLR,BOM,Spicejet,-9,-10,848,0.4,0.9,Partly cloudy
BLR,DEL,Spicejet,33,291,1736,0.4,0.9,Partly cloudy
CCU,DEL,Spicejet,230,220,1312,0.4,0.86,Partly cloudy
BLR,DEL,Spicejet,10,10,1736,0.4,0.9,Partly cloudy
CCU,DEL,Spicejet,207,247,1312,0.4,0.86,Clear
DEL,HYD,Spicejet,1,-16,1244,0.4,0.88,Sunny
CCU,DEL,Spicejet,2,38,1312,0.4,0.86,Clear
BLR,BOM,Spicejet,20,15,848,0.4,0.9,Partly cloudy
BLR,DEL,Spicejet,-5,18,1736,0.4,0.9,Partly cloudy
DEL,HYD,Spicejet,0,12,1244,0.4,0.88,Clear
CCU,DEL,Spicejet,22,28,1312,0.4,0.86,Clear
BLR,DEL,Spicejet,265,266,1736,0.4,0.9,Cloudy
BLR,BOM,Vistara,-10,-2,848,0.8,0.9,Partly cloudy
DEL,HYD,Vistara,304,291,1244,0.8,0.88,Partly cloudy
CCU,DEL,Vistara,-4,27,1312,0.8,0.86,Cloudy
BLR,BOM,Vistara,-4,14,848,0.8,0.9,Partly cloudy
BLR,BOM,Vistara,-3,7,848,0.8,0.9,Partly cloudy
BLR,BOM,Vistara,-11,0,848,0.8,0.9,Partly cloudy
BLR,DEL,Vistara,265,275,1736,0.8,0.9,Patchy rain possible
CCU,DEL,Vistara,213,195,1312,0.8,0.86,Sunny
DEL,HYD,Vistara,218,230,1244,0.8,0.88,Clear
DEL,HYD,Vistara,325,365,1244,0.8,0.88,Clear
BLR,DEL,Vistara,-3,7,1736,0.8,0.9,Patchy rain possible
BLR,BOM,Vistara,0,0,848,0.8,0.9,Partly cloudy
BLR,DEL,Vistara,148,161,1736,0.8,0.9,Patchy rain possible
BLR,BOM,Vistara,-5,-15,848,0.8,0.9,Partly cloudy
CCU,DEL,Vistara,129,137,1312,0.8,0.86,Clear
DEL,HYD,Vistara,254,244,1244,0.8,0.88,Clear
BLR,DEL,Vistara,124,158,1736,0.8,0.9,Patchy rain possible
BLR,BOM,Vistara,-1,-16,848,0.8,0.9,Patchy rain possible
BLR,BOM,Air Asia,0,-4,848,0.5,0.9,Partly cloudy
BLR,DEL,Air Asia,6,3,1736,0.5,0.9,Partly cloudy
DEL,HYD,Air Asia,3,4,1244,0.5,0.88,Clear
CCU,DEL,Air Asia,-5,9,1312,0.5,0.86,Clear
BLR,DEL,Air Asia,-3,-5,1736,0.5,0.9,Partly cloudy
BOM,DEL,Air Asia,119,125,1138,0.5,0.9,Cloudy
CCU,DEL,Air Asia,33,32,1312,0.5,0.86,Sunny
BLR,BOM,Air Asia,-1,-9,848,0.5,0.9,Partly cloudy
BLR,DEL,Air Asia,90,105,1736,0.5,0.9,Partly cloudy
CCU,DEL,Air Asia,-6,32,1312,0.5,0.86,Sunny
DEL,HYD,Air Asia,4,-1,1244,0.5,0.88,Partly cloudy
DEL,HYD,Air Asia,0,8,1244,0.5,0.88,Partly cloudy
BLR,BOM,Air Asia,-3,-20,848,0.5,0.9,Patchy rain possible
CCU,DEL,Air Asia,-1,-7,1312,0.5,0.86,Clear
BLR,BOM,Air Asia,0,-1,848,0.5,0.9,Patchy rain possible
BLR,DEL,Air Asia,0,20,1736,0.5,0.9,Patchy rain possible
CCU,DEL,Air India,-8,22,1312,0.5,0.86,Clear
BLR,DEL,Air India,-2,-16,1736,0.5,0.9,Partly cloudy
BLR,BOM,Air India,-1,0,848,0.5,0.9,Partly cloudy
CCU,DEL,Air India,0,0,1312,0.5,0.86,Clear
DEL,HYD,Air India,0,5,1244,0.5,0.88,Clear
BLR,BOM,Air India,-1,10,848,0.5,0.9,Partly cloudy
DEL,HYD,Air India,-1,12,1244,0.5,0.88,Sunny
BLR,DEL,Air India,-5,6,1736,0.5,0.9,Partly cloudy
DEL,HYD,Air India,846,850,1244,0.5,0.88,Clear
CCU,DEL,Air India,0,14,1312,0.5,0.86,Sunny
BLR,DEL,Air India,0,15,1736,0.5,0.9,Partly cloudy
BLR,DEL,Air India,0,0,1736,0.5,0.9,Patchy rain possible
DEL,HYD,Air India,826,887,1244,0.5,0.88,Clear
CCU,DEL,Air India,110,103,1312,0.5,0.86,Clear
BLR,BOM,Air India,0,0,848,0.5,0.9,Patchy rain possible
BLR,BOM,Air India,-10,-11,848,0.5,0.9,Patchy rain possible
CCU,DEL,Air India,6,8,1312,0.5,0.86,Clear
DEL,HYD,Air India,9,13,1244,0.5,0.88,Clear
BLR,DEL,Air India,7,12,1736,0.5,0.9,Patchy rain possible
BLR,DEL,Air India,12,26,1736,0.5,0.9,Patchy rain possible
DEL,HYD,Go Air,0,0,1244,0.3,0.88,Clear
BLR,BOM,Go Air,12,11,848,0.3,0.9,Partly cloudy
DEL,HYD,Go Air,0,0,1244,0.3,0.88,Clear
BLR,DEL,Go Air,-4,-28,1736,0.3,0.9,Partly cloudy
BLR,DEL,Go Air,0,0,1736,0.3,0.9,Partly cloudy
BLR,DEL,Go Air,10,8,1736,0.3,0.9,Partly cloudy
BLR,BOM,Go Air,-6,-10,848,0.3,0.9,Patchy rain possible
BLR,DEL,Go Air,20,26,1736,0.3,0.9,Patchy rain possible
DEL,HYD,Go Air,-9,15,1244,0.3,0.88,Partly cloudy
BLR,BOM,Go Air,0,0,848,0.3,0.9,Patchy rain possible
CCU,DEL,Go Air,-4,3,1312,0.3,0.86,Clear
BLR,DEL,Indigo,0,0,1736,0.7,0.9,Partly cloudy
CCU,DEL,Indigo,33,31,1312,0.7,0.86,Clear
BLR,DEL,Indigo,0,0,1736,0.7,0.9,Partly cloudy
BLR,DEL,Indigo,0,0,1736,0.7,0.9,Partly cloudy
CCU,DEL,Indigo,0,-10,1312,0.7,0.86,Clear
DEL,HYD,Indigo,-3,-5,1244,0.7,0.88,Clear
BLR,BOM,Indigo,0,-10,848,0.7,0.9,Partly cloudy
BLR,BOM,Indigo,1,-10,848,0.7,0.9,Partly cloudy
CCU,DEL,Indigo,0,-20,1312,0.7,0.86,Clear
BLR,BOM,Indigo,4,0,848,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,4,-3,1244,0.7,0.88,Clear
CCU,DEL,Indigo,0,-15,1312,0.7,0.86,Clear
BLR,BOM,Indigo,1,-8,848,0.7,0.9,Partly cloudy
BLR,DEL,Indigo,0,-17,1736,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,-10,-5,1244,0.7,0.88,Clear
BLR,BOM,Indigo,0,-15,848,0.7,0.9,Partly cloudy
BLR,DEL,Indigo,7,-7,1736,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,16,-1,1244,0.7,0.88,Clear
CCU,DEL,Indigo,0,0,1312,0.7,0.86,Clear
DEL,HYD,Indigo,13,9,1244,0.7,0.88,Sunny
BLR,DEL,Indigo,-5,-13,1736,0.7,0.9,Partly cloudy
BLR,BOM,Indigo,4,3,848,0.7,0.9,Partly cloudy
BLR,DEL,Indigo,-6,-12,1736,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,1,-8,1244,0.7,0.88,Sunny
CCU,DEL,Indigo,7,8,1312,0.7,0.86,Sunny
BLR,BOM,Indigo,-5,-16,848,0.7,0.9,Partly cloudy
CCU,DEL,Indigo,-7,-11,1312,0.7,0.86,Sunny
CCU,DEL,Indigo,-6,-4,1312,0.7,0.86,Sunny
CCU,DEL,Indigo,-2,23,1312,0.7,0.86,Sunny
DEL,HYD,Indigo,-10,-8,1244,0.7,0.88,Partly cloudy
BLR,BOM,Indigo,-9,-3,848,0.7,0.9,Patchy rain possible
BLR,DEL,Indigo,0,0,1736,0.7,0.9,Patchy rain possible
BLR,BOM,Indigo,0,0,848,0.7,0.9,Patchy rain possible
BLR,DEL,Indigo,-5,-12,1736,0.7,0.9,Patchy rain possible
DEL,HYD,Indigo,-3,7,1244,0.7,0.88,Partly cloudy
CCU,DEL,Indigo,-4,-13,1312,0.7,0.86,Clear
BLR,DEL,Indigo,1,-5,1736,0.7,0.9,Patchy rain possible
BLR,BOM,Indigo,-5,-13,848,0.7,0.9,Patchy rain possible
BLR,DEL,Indigo,-4,-13,1736,0.7,0.9,Patchy rain possible
DEL,HYD,Indigo,-4,0,1244,0.7,0.88,Partly cloudy
CCU,DEL,Indigo,28,20,1312,0.7,0.86,Clear
DEL,HYD,Indigo,2,24,1244,0.7,0.88,Clear
BLR,DEL,Indigo,0,-15,1736,0.7,0.9,Patchy rain possible
CCU,DEL,Indigo,-5,-15,1312,0.7,0.86,Clear
BLR,BOM,Indigo,0,-5,848,0.7,0.9,Patchy rain possible
BLR,DEL,Indigo,0,-10,1736,0.7,0.9,Patchy rain possible
DEL,HYD,Indigo,61,55,1244,0.7,0.88,Clear
BLR,BOM,Indigo,-4,3,848,0.7,0.9,Patchy rain possible
BLR,DEL,Indigo,82,243,1736,0.7,0.9,Partly cloudy
BLR,BOM,Spicejet,-5,-8,848,0.4,0.9,Partly cloudy
BLR,DEL,Spicejet,6,3,1736,0.4,0.9,Partly cloudy
CCU,DEL,Spicejet,0,0,1312,0.4,0.86,Clear
CCU,DEL,Spicejet,3,21,1312,0.4,0.86,Sunny
CCU,DEL,Spicejet,49,66,1312,0.4,0.86,Clear
DEL,HYD,Spicejet,-5,0,1244,0.4,0.88,Partly cloudy
BLR,BOM,Spicejet,10,19,848,0.4,0.9,Patchy rain possible
BLR,DEL,Spicejet,-2,-11,1736,0.4,0.9,Patchy rain possible
DEL,HYD,Spicejet,0,15,1244,0.4,0.88,Partly cloudy
CCU,DEL,Spicejet,0,-10,1312,0.4,0.86,Clear
BLR,DEL,Spicejet,0,0,1736,0.4,0.9,Patchy rain possible
BLR,DEL,Spicejet,30,30,1736,0.4,0.9,Patchy rain possible
BLR,BOM,Vistara,-13,-6,848,0.8,0.9,Partly cloudy
DEL,HYD,Vistara,2,-15,1244,0.8,0.88,Clear
CCU,DEL,Vistara,0,0,1312,0.8,0.86,Clear
BLR,BOM,Vistara,-2,4,848,0.8,0.9,Partly cloudy
BLR,BOM,Vistara,-3,26,848,0.8,0.9,Partly cloudy
BLR,BOM,Vistara,-5,-12,848,0.8,0.9,Partly cloudy
BLR,DEL,Vistara,-5,11,1736,0.8,0.9,Partly cloudy
DEL,HYD,Vistara,-3,-3,1244,0.8,0.88,Partly cloudy
CCU,DEL,Vistara,-7,30,1312,0.8,0.86,Sunny
DEL,HYD,Vistara,0,0,1244,0.8,0.88,Partly cloudy
BLR,DEL,Vistara,-3,7,1736,0.8,0.9,Patchy rain possible
BLR,BOM,Vistara,0,0,848,0.8,0.9,Patchy rain possible
BLR,DEL,Vistara,12,11,1736,0.8,0.9,Patchy rain possible
BLR,BOM,Vistara,-6,-18,848,0.8,0.9,Patchy rain possible
CCU,DEL,Vistara,56,59,1312,0.8,0.86,Clear
DEL,HYD,Vistara,9,33,1244,0.8,0.88,Partly cloudy
BLR,DEL,Vistara,-5,3,1736,0.8,0.9,Patchy rain possible
BLR,BOM,Vistara,0,0,848,0.8,0.9,Patchy rain possible
BLR,BOM,Air Asia,0,11,848,0.5,0.9,Partly cloudy
BLR,DEL,Air Asia,-2,10,1736,0.5,0.9,Partly cloudy
DEL,HYD,Air Asia,18,16,1244,0.5,0.88,Clear
BLR,DEL,Air Asia,70,89,1736,0.5,0.9,Partly cloudy
BOM,DEL,Air Asia,60,58,1138,0.5,0.9,Partly cloudy
CCU,DEL,Air Asia,55,48,1312,0.5,0.86,Sunny
BLR,BOM,Air Asia,-5,12,848,0.5,0.9,Partly cloudy
BLR,DEL,Air Asia,74,107,1736,0.5,0.9,Partly cloudy
CCU,DEL,Air Asia,63,80,1312,0.5,0.86,Sunny
DEL,HYD,Air Asia,76,85,1244,0.5,0.88,Clear
DEL,HYD,Air Asia,10,7,1244,0.5,0.88,Sunny
BLR,BOM,Air Asia,0,5,848,0.5,0.9,Partly cloudy
CCU,DEL,Air Asia,0,-2,1312,0.5,0.86,Clear
BLR,BOM,Air Asia,2,-3,848,0.5,0.9,Partly cloudy
BLR,DEL,Air Asia,45,82,1736,0.5,0.9,Partly cloudy
CCU,DEL,Air India,-8,22,1312,0.5,0.86,Clear
BLR,DEL,Air India,-9,26,1736,0.5,0.9,Partly cloudy
BLR,BOM,Air India,-5,-2,848,0.5,0.9,Partly cloudy
CCU,DEL,Air India,-5,48,1312,0.5,0.86,Clear
DEL,HYD,Air India,33,75,1244,0.5,0.88,Clear
BLR,BOM,Air India,3,13,848,0.5,0.9,Partly cloudy
DEL,HYD,Air India,21,21,1244,0.5,0.88,Sunny
BLR,DEL,Air India,14,50,1736,0.5,0.9,Partly cloudy
CCU,DEL,Air India,25,20,1312,0.5,0.86,Sunny
DEL,HYD,Air India,0,-10,1244,0.5,0.88,Sunny
DEL,HYD,Air India,60,60,1244,0.5,0.88,Sunny
BLR,DEL,Air India,31,46,1736,0.5,0.9,Partly cloudy
BLR,DEL,Air India,64,70,1736,0.5,0.9,Partly cloudy
BLR,BOM,Air India,0,0,848,0.5,0.9,Partly cloudy
CCU,DEL,Air India,21,23,1312,0.5,0.86,Sunny
BLR,BOM,Air India,80,90,848,0.5,0.9,Partly cloudy
CCU,DEL,Air India,0,0,1312,0.5,0.86,Clear
BLR,DEL,Air India,7,12,1736,0.5,0.9,Partly cloudy
DEL,HYD,Air India,0,2,1244,0.5,0.88,Clear
BLR,DEL,Air India,0,0,1736,0.5,0.9,Partly cloudy
DEL,HYD,Go Air,0,0,1244,0.3,0.88,Clear
BLR,BOM,Go Air,-3,15,848,0.3,0.9,Partly cloudy
BLR,DEL,Go Air,123,123,1736,0.3,0.9,Partly cloudy
DEL,HYD,Go Air,0,0,1244,0.3,0.88,Clear
BLR,DEL,Go Air,0,0,1736,0.3,0.9,Partly cloudy
BLR,DEL,Go Air,8,-1,1736,0.3,0.9,Partly cloudy
BLR,BOM,Go Air,9,10,848,0.3,0.9,Partly cloudy
BLR,DEL,Go Air,30,0,1736,0.3,0.9,Partly cloudy
DEL,HYD,Go Air,-7,-9,1244,0.3,0.88,Clear
BLR,BOM,Go Air,-7,-17,848,0.3,0.9,Partly cloudy
CCU,DEL,Go Air,123,128,1312,0.3,0.86,Partly cloudy
BLR,DEL,Indigo,113,113,1736,0.7,0.9,Partly cloudy
CCU,DEL,Indigo,0,-10,1312,0.7,0.86,Partly cloudy
BLR,DEL,Indigo,0,10,1736,0.7,0.9,Partly cloudy
BLR,DEL,Indigo,-1,50,1736,0.7,0.9,Partly cloudy
CCU,DEL,Indigo,-1,-10,1312,0.7,0.86,Clear
DEL,HYD,Indigo,12,25,1244,0.7,0.88,Clear
BLR,BOM,Indigo,-6,-1,848,0.7,0.9,Partly cloudy
BLR,BOM,Indigo,-12,-17,848,0.7,0.9,Partly cloudy
CCU,DEL,Indigo,-4,2,1312,0.7,0.86,Clear
BLR,BOM,Indigo,0,2,848,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,-8,3,1244,0.7,0.88,Clear
CCU,DEL,Indigo,-15,-21,1312,0.7,0.86,Clear
BLR,BOM,Indigo,-5,2,848,0.7,0.9,Partly cloudy
BLR,DEL,Indigo,0,26,1736,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,7,21,1244,0.7,0.88,Clear
BLR,DEL,Indigo,6,8,1736,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,140,130,1244,0.7,0.88,Sunny
CCU,DEL,Indigo,0,-1,1312,0.7,0.86,Clear
DEL,HYD,Indigo,63,50,1244,0.7,0.88,Sunny
BLR,DEL,Indigo,2,9,1736,0.7,0.9,Partly cloudy
BLR,BOM,Indigo,5,3,848,0.7,0.9,Partly cloudy
BLR,DEL,Indigo,-1,8,1736,0.7,0.9,Partly cloudy
BLR,DEL,Indigo,10,23,1736,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,15,3,1244,0.7,0.88,Sunny
CCU,DEL,Indigo,-6,-17,1312,0.7,0.86,Sunny
BLR,BOM,Indigo,78,104,848,0.7,0.9,Partly cloudy
CCU,DEL,Indigo,137,127,1312,0.7,0.86,Sunny
CCU,DEL,Indigo,56,60,1312,0.7,0.86,Sunny
CCU,DEL,Indigo,19,6,1312,0.7,0.86,Sunny
DEL,HYD,Indigo,40,30,1244,0.7,0.88,Sunny
BLR,BOM,Indigo,-3,10,848,0.7,0.9,Partly cloudy
BLR,DEL,Indigo,-1,16,1736,0.7,0.9,Partly cloudy
BLR,BOM,Indigo,25,7,848,0.7,0.9,Partly cloudy
BLR,DEL,Indigo,-5,-5,1736,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,18,6,1244,0.7,0.88,Clear
CCU,DEL,Indigo,-2,-2,1312,0.7,0.86,Clear
BLR,DEL,Indigo,5,18,1736,0.7,0.9,Partly cloudy
BLR,BOM,Indigo,50,45,848,0.7,0.9,Partly cloudy
BLR,DEL,Indigo,0,9,1736,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,20,30,1244,0.7,0.88,Clear
CCU,DEL,Indigo,35,25,1312,0.7,0.86,Clear
DEL,HYD,Indigo,15,23,1244,0.7,0.88,Clear
BLR,DEL,Indigo,0,-5,1736,0.7,0.9,Partly cloudy
CCU,DEL,Indigo,15,0,1312,0.7,0.86,Clear
BLR,BOM,Indigo,0,-5,848,0.7,0.9,Partly cloudy
BLR,DEL,Indigo,-4,5,1736,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,9,-6,1244,0.7,0.88,Clear
BLR,BOM,Indigo,21,14,848,0.7,0.9,Partly cloudy
